"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight"
1129,"2825",1,"The Meadowsweets",2000,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,15,2,"https://brickset.com/sets/2825-1",0,1,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/2825-1.jpg","https://images.brickset.com/sets/images/2825-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,"2827",1,"Read, Listen and Play Box",2000,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,38,5,"https://brickset.com/sets/2827-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,"2904",1,"Motorbike",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,11,1,"https://brickset.com/sets/2904-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2904-1.jpg","https://images.brickset.com/sets/images/2904-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,"2909",1,"Helicopter",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,18,1,"https://brickset.com/sets/2909-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2909-1.jpg","https://images.brickset.com/sets/images/2909-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,"2912",1,"Radical Racer",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,16,1,"https://brickset.com/sets/2912-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2912-1.jpg","https://images.brickset.com/sets/images/2912-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,"2913",1,"Construction",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,29,2,"https://brickset.com/sets/2913-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2913-1.jpg","https://images.brickset.com/sets/images/2913-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,"2914",1,"Rescue Base",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,44,3,"https://brickset.com/sets/2914-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2914-1.jpg","https://images.brickset.com/sets/images/2914-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,"2916",1,"MyBot",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,31,1,"https://brickset.com/sets/2916-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2916-1.jpg","https://images.brickset.com/sets/images/2916-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,"2931",1,"Push Locomotive",2000,"Duplo","Pre-school","Trains","Normal",TRUE,10,1,"https://brickset.com/sets/2931-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2931-1.jpg","https://images.brickset.com/sets/images/2931-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,"2932",1,"Train Starter Set with Motor",2000,"Duplo","Pre-school","Trains","Normal",TRUE,29,3,"https://brickset.com/sets/2932-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2932-1.jpg","https://images.brickset.com/sets/images/2932-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,"2933",1,"Deluxe Train Set with Motor",2000,"Duplo","Pre-school","Trains","Normal",TRUE,75,3,"https://brickset.com/sets/2933-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2933-1.jpg","https://images.brickset.com/sets/images/2933-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,"2936",1,"Train Station",2000,"Duplo","Pre-school","Trains","Normal",TRUE,40,3,"https://brickset.com/sets/2936-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2936-1.jpg","https://images.brickset.com/sets/images/2936-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,"2937",1,"Supplementary Wagon",2000,"Duplo","Pre-school","Trains","Normal",TRUE,9,1,"https://brickset.com/sets/2937-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2937-1.jpg","https://images.brickset.com/sets/images/2937-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,"2938",1,"Train Tunnel",2000,"Duplo","Pre-school","Trains","Normal",TRUE,14,1,"https://brickset.com/sets/2938-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2938-1.jpg","https://images.brickset.com/sets/images/2938-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,"2942",1,"Play House",2000,"Duplo","Pre-school",NA,"Normal",TRUE,73,4,"https://brickset.com/sets/2942-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2942-1.jpg","https://images.brickset.com/sets/images/2942-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,"2967",1,"Special Tubes",2000,"Duplo","Pre-school",NA,"Normal",TRUE,37,1,"https://brickset.com/sets/2967-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2967-1.jpg","https://images.brickset.com/sets/images/2967-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,"2968",1,"Animal Safari",2000,"Duplo","Pre-school",NA,"Normal",TRUE,48,1,"https://brickset.com/sets/2968-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2968-1.jpg","https://images.brickset.com/sets/images/2968-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,"2989",1,"Pooh's Honeypot",2000,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,44,2,"https://brickset.com/sets/2989-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2989-1.jpg","https://images.brickset.com/sets/images/2989-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,"2990",1,"Tigger's Tree-House",2000,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,33,2,"https://brickset.com/sets/2990-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2990-1.jpg","https://images.brickset.com/sets/images/2990-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,"3048",1,"Medium Idea Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,49,1,"https://brickset.com/sets/3048-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,"3049",1,"XL Idea Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,78,1,"https://brickset.com/sets/3049-1",0,0,"Bucket","Retail - limited",NA,"https://images.brickset.com/sets/small/3049-1.jpg","https://images.brickset.com/sets/images/3049-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,"3057",1,"Create 'N' Race",2000,"Books","Miscellaneous","LEGO","Book",TRUE,105,NA,"https://brickset.com/sets/3057-1",0,1,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3057-1.jpg","https://images.brickset.com/sets/images/3057-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,"3058",1,"Busy City",2000,"Books","Miscellaneous","LEGO","Book",TRUE,73,NA,"https://brickset.com/sets/3058-1",0,2,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3058-1.jpg","https://images.brickset.com/sets/images/3058-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,"3059",1,"Mars Mission",2000,"Books","Miscellaneous","LEGO","Book",TRUE,85,1,"https://brickset.com/sets/3059-1",0,3,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3059-1.jpg","https://images.brickset.com/sets/images/3059-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,"3099",1,"Duplo Storage Chest",2000,"Duplo","Pre-school",NA,"Normal",TRUE,142,NA,"https://brickset.com/sets/3099-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3099-1.jpg","https://images.brickset.com/sets/images/3099-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,"3148",1,"Carla's Winter Camp",2000,"Scala","Girls","Dolls","Normal",TRUE,167,1,"https://brickset.com/sets/3148-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3148-1.jpg","https://images.brickset.com/sets/images/3148-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA
1361,"3149",1,"Happy Home",2000,"Scala","Girls","Dolls","Normal",TRUE,265,3,"https://brickset.com/sets/3149-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3149-1.jpg","https://images.brickset.com/sets/images/3149-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,65.2,11.4,NA
1363,"3150",1,"Puppy Playground",2000,"Scala","Girls","Dolls","Normal",TRUE,35,NA,"https://brickset.com/sets/3150-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3150-1.jpg","https://images.brickset.com/sets/images/3150-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,24,6,NA
1364,"3151",1,"Emma on the Move",2000,"Scala","Girls","Dolls","Normal",TRUE,65,1,"https://brickset.com/sets/3151-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3151-1.jpg","https://images.brickset.com/sets/images/3151-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,4.8,NA
1365,"3152",1,"Playroom for the Baby Thomas",2000,"Scala","Girls","Dolls","Normal",TRUE,81,1,"https://brickset.com/sets/3152-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3152-1.jpg","https://images.brickset.com/sets/images/3152-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33.6,7.2,NA
1366,"3155",1,"Olivia in Smooth Dress",2000,"Scala","Girls","Dolls","Normal",TRUE,6,1,"https://brickset.com/sets/3155-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3155-1.jpg","https://images.brickset.com/sets/images/3155-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,"3156",1,"Hot Wear for Woman",2000,"Scala","Girls","Dolls","Normal",TRUE,3,NA,"https://brickset.com/sets/3156-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3156-1.jpg","https://images.brickset.com/sets/images/3156-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,"3157",1,"Cool Wear for Girls",2000,"Scala","Girls","Dolls","Normal",TRUE,2,NA,"https://brickset.com/sets/3157-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3157-1.jpg","https://images.brickset.com/sets/images/3157-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,"3158",1,"Christian in Tough Wear",2000,"Scala","Girls","Dolls","Normal",TRUE,7,1,"https://brickset.com/sets/3158-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3158-1.jpg","https://images.brickset.com/sets/images/3158-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,"3159",1,"Celebration",2000,"Scala","Girls","Dolls","Normal",TRUE,41,NA,"https://brickset.com/sets/3159-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3159-1.jpg","https://images.brickset.com/sets/images/3159-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
5863,"3336",1,"Half-Tub Green",2000,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/3336-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,"3340",1,"Star Wars #1 - Emperor Palpatine, Darth Maul and Darth Vader",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,32,3,"https://brickset.com/sets/3340-1",4.2,4,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3340-1.jpg","https://images.brickset.com/sets/images/3340-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,"3341",1,"Star Wars #2 - Luke Skywalker, Han Solo and Boba Fett",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,22,3,"https://brickset.com/sets/3341-1",4.2,3,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3341-1.jpg","https://images.brickset.com/sets/images/3341-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,"3342",1,"Star Wars #3 - Chewbacca and 2 Biker Scouts",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,22,3,"https://brickset.com/sets/3342-1",4.2,4,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3342-1.jpg","https://images.brickset.com/sets/images/3342-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,"3343",1,"Star Wars #4 - Battle Droid Commander and 2 Battle Droids",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,30,3,"https://brickset.com/sets/3343-1",3.9,5,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3343-1.jpg","https://images.brickset.com/sets/images/3343-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,"3344",1,"One Minifig Pack - Ninja #1",2000,"Castle","Historical","Ninja","Normal",TRUE,9,1,"https://brickset.com/sets/3344-1",0,3,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3344-1.jpg","https://images.brickset.com/sets/images/3344-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,"3345",1,"Three Minifig Pack - Ninja #2",2000,"Castle","Historical","Ninja","Normal",TRUE,21,3,"https://brickset.com/sets/3345-1",0,2,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3345-1.jpg","https://images.brickset.com/sets/images/3345-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,"3346",1,"Three Minifig Pack - Ninja #3",2000,"Castle","Historical","Ninja","Normal",TRUE,22,3,"https://brickset.com/sets/3346-1",0,5,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3346-1.jpg","https://images.brickset.com/sets/images/3346-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,"3347",1,"Mini Heroes Collection: Rock Raiders #1",2000,"Rock Raiders","Action/Adventure",NA,"Normal",TRUE,8,1,"https://brickset.com/sets/3347-1",0,4,"Box","LEGO exclusive",5,"https://images.brickset.com/sets/small/3347-1.jpg","https://images.brickset.com/sets/images/3347-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477,"3348",1,"Mini Heroes Collection: Rock Raiders #2",2000,"Rock Raiders","Action/Adventure",NA,"Normal",TRUE,23,3,"https://brickset.com/sets/3348-1",0,1,"Box","LEGO exclusive",5,"https://images.brickset.com/sets/small/3348-1.jpg","https://images.brickset.com/sets/images/3348-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,"3349",1,"Mini Heroes Collection: Rock Raiders #3",2000,"Rock Raiders","Action/Adventure",NA,"Normal",TRUE,26,3,"https://brickset.com/sets/3349-1",0,2,"Box","LEGO exclusive",5,"https://images.brickset.com/sets/small/3349-1.jpg","https://images.brickset.com/sets/images/3349-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,"3350",1,"Three Minifig Pack - City #1",2000,"Town","Modern day","City","Normal",TRUE,24,3,"https://brickset.com/sets/3350-1",0,1,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3350-1.jpg","https://images.brickset.com/sets/images/3350-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,"3351",1,"Three Minifig Pack - City #2",2000,"Town","Modern day","City","Normal",TRUE,21,3,"https://brickset.com/sets/3351-1",0,2,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3351-1.jpg","https://images.brickset.com/sets/images/3351-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502,"3401",1,"Shoot 'n' Score",2000,"Sports","Modern day","Football","Normal",TRUE,22,2,"https://brickset.com/sets/3401-1",3.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/3401-1.jpg","https://images.brickset.com/sets/images/3401-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7672,"3401",2,"Shoot 'n' Score (Zidane Edition)",2000,"Sports","Modern day","Football","Normal",TRUE,22,2,"https://brickset.com/sets/3401-2",3,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/3401-2.jpg","https://images.brickset.com/sets/images/3401-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1503,"3402",1,"Stand with Lights",2000,"Sports","Modern day","Football","Normal",TRUE,62,2,"https://brickset.com/sets/3402-1",3.7,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/3402-1.jpg","https://images.brickset.com/sets/images/3402-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,14.4,6,NA
1504,"3403",1,"Fans' Grandstand with Scoreboard",2000,"Sports","Modern day","Football","Normal",TRUE,81,3,"https://brickset.com/sets/3403-1",3.7,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/3403-1.jpg","https://images.brickset.com/sets/images/3403-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"3404",1,"Black Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,127,6,"https://brickset.com/sets/3404-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/3404-1.jpg","https://images.brickset.com/sets/images/3404-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
1506,"3405",1,"Blue Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,131,6,"https://brickset.com/sets/3405-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/3405-1.jpg","https://images.brickset.com/sets/images/3405-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
1507,"3406",1,"Americas Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,133,6,"https://brickset.com/sets/3406-1",3.6,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/3406-1.jpg","https://images.brickset.com/sets/images/3406-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
28988,"3406",2,"French Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,108,6,"https://brickset.com/sets/3406-2",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3406-2.jpg","https://images.brickset.com/sets/images/3406-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
1508,"3407",1,"Red Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,133,6,"https://brickset.com/sets/3407-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/3407-1.jpg","https://images.brickset.com/sets/images/3407-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
1509,"3408",1,"Super Sports Coverage",2000,"Sports","Modern day","Football","Normal",TRUE,222,5,"https://brickset.com/sets/3408-1",3.6,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/3408-1.jpg","https://images.brickset.com/sets/images/3408-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510,"3409",1,"Championship Challenge",2000,"Sports","Modern day","Football","Normal",TRUE,294,12,"https://brickset.com/sets/3409-1",4.1,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/3409-1.jpg","https://images.brickset.com/sets/images/3409-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA
1512,"3410",1,"Field Expander",2000,"Sports","Modern day","Football","Normal",TRUE,49,4,"https://brickset.com/sets/3410-1",0,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/3410-1.jpg","https://images.brickset.com/sets/images/3410-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1513,"3411",1,"Team Transport",2000,"Sports","Modern day","Football","Collection",TRUE,131,6,"https://brickset.com/sets/3411-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/3411-1.jpg","https://images.brickset.com/sets/images/3411-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,15.6,NA
1514,"3412",1,"Point Shooting",2000,"Sports","Modern day","Football","Normal",TRUE,24,1,"https://brickset.com/sets/3412-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/3412-1.jpg","https://images.brickset.com/sets/images/3412-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
1515,"3413",1,"Goalkeeper",2000,"Sports","Modern day","Football","Normal",TRUE,27,1,"https://brickset.com/sets/3413-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/3413-1.jpg","https://images.brickset.com/sets/images/3413-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
1516,"3414",1,"Precision Shooting",2000,"Sports","Modern day","Football","Normal",TRUE,24,1,"https://brickset.com/sets/3414-1",3,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/3414-1.jpg","https://images.brickset.com/sets/images/3414-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
1536,"3439",1,"Spy Runner",2000,"Town","Modern day","Special","Normal",TRUE,107,2,"https://brickset.com/sets/3439-1",0,2,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3439-1.jpg","https://images.brickset.com/sets/images/3439-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,NA
1540,"3443",1,"LEGO Mosaic",2000,"Basic","Basic","Mosaic","Normal",TRUE,2427,NA,"https://brickset.com/sets/3443-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3443-1.jpg","https://images.brickset.com/sets/images/3443-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,"3444",1,"2x4 Ridge Roof Tiles Steep Sloped Black",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3444-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3444-1.jpg","https://images.brickset.com/sets/images/3444-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,"3445",1,"2x4 Ridge Roof Tiles Steep Sloped Red",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3445-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3445-1.jpg","https://images.brickset.com/sets/images/3445-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,"3446",1,"2x2 Window White",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3446-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3446-1.jpg","https://images.brickset.com/sets/images/3446-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,"3447",1,"1x3x4 Wall Element Transparent Blue",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3447-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3447-1.jpg","https://images.brickset.com/sets/images/3447-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1545,"3448",1,"1x4x5 Black Window Frames with Clear Panes",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/3448-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3448-1.jpg","https://images.brickset.com/sets/images/3448-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,"3449",1,"1x4x6 Black Door and Frames with Transparent Blue Panes",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/3449-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3449-1.jpg","https://images.brickset.com/sets/images/3449-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,"3450",1,"Statue of Liberty",2000,"Advanced models","Model making","Landmarks","Normal",TRUE,2882,NA,"https://brickset.com/sets/3450-1",4.4,6,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3450-1.jpg","https://images.brickset.com/sets/images/3450-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,59.5,20,NA
1550,"3453",1,"2x2 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3453-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3453-1.jpg","https://images.brickset.com/sets/images/3453-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,"3454",1,"2x2 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3454-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3454-1.jpg","https://images.brickset.com/sets/images/3454-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,"3455",1,"2x2 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3455-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3455-1.jpg","https://images.brickset.com/sets/images/3455-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,"3456",1,"2x2 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3456-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3456-1.jpg","https://images.brickset.com/sets/images/3456-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
